TotalTime;Phase;PhaseTime;Vel;Acc
699;Phase 1;699;24.006048;0.22352
700;Phase 1;700;24.229568;0.134112
701;Phase 1;701;24.36368;0.134112
702;Phase 1;702;24.497792;0.089408
703;Phase 1;703;24.5872;0.22352
704;Phase 1;704;24.81072;0.178816
705;Phase 1;705;24.989536;0.089408
706;Phase 1;706;25.078944;0.089408
707;Phase 1;707;25.168352;0.044704
708;Phase 1;708;25.213056;0.044704
709;Phase 1;709;25.25776;0.089408
710;Phase 1;710;25.347168;0.089408
711;Phase 1;711;25.436576;0.044704
712;Phase 1;712;25.48128;0.134112
713;Phase 1;713;25.615392;0.178816
714;Phase 1;714;25.794208;0.22352
715;Phase 1;715;26.017728;0.268224
716;Phase 1;716;26.285952;0.134112
717;Phase 1;717;26.420064;0.044704
718;Phase 1;718;26.464768;-0.044704
719;Phase 1;719;26.420064;-0.134112
720;Phase 1;720;26.285952;-0.134112
721;Phase 1;721;26.15184;-0.178816
722;Phase 1;722;25.973024;-0.178816
723;Phase 1;723;25.794208;-0.178816
724;Phase 1;724;25.615392;-0.089408
725;Phase 1;725;25.525984;-0.134112
726;Phase 1;726;25.391872;-0.134112
727;Phase 1;727;25.25776;-0.134112
728;Phase 1;728;25.123648;-0.312928
729;Phase 1;729;24.81072;-0.402336
730;Phase 1;730;24.408384;-0.22352
731;Phase 1;731;24.184864;-0.178816
732;Phase 1;732;24.006048;-0.22352
733;Phase 1;733;23.782528;-0.134112
734;Phase 1;734;23.648416;-0.178816
735;Phase 1;735;23.4696;-0.22352
736;Phase 1;736;23.24608;-0.312928
737;Phase 1;737;22.933152;-0.357632
738;Phase 1;738;22.57552;-0.44704
739;Phase 1;739;22.12848;-0.44704
740;Phase 1;740;21.68144;-0.402336
741;Phase 1;741;21.279104;-0.357632
742;Phase 1;742;20.921472;-0.536448
743;Phase 1;743;20.385024;-0.625856
744;Phase 1;744;19.759168;-0.759968
745;Phase 1;745;18.9992;-1.475232
746;Phase 1;746;17.523968;-1.475232
747;Phase 1;747;16.048736;-1.475232
748;Phase 1;748;14.573504;-1.475232
749;Phase 1;749;13.098272;-1.1176
750;Phase 1;750;11.980672;-1.028192
751;Phase 1;751;10.95248;-1.34112
752;Phase 1;752;9.61136;-0.89408
753;Phase 1;753;8.71728;-0.938784
754;Phase 1;754;7.778496;-1.028192
755;Phase 1;755;6.750304;-1.207008
756;Phase 1;756;5.543296;-1.207008
757;Phase 1;757;4.336288;-1.207008
758;Phase 1;758;3.12928;-0.89408
759;Phase 1;759;2.2352;-0.759968
760;Phase 1;760;1.475232;-0.581152
761;Phase 1;761;0.89408;-0.581152
762;Phase 1;762;0.312928;-0.312928
763;Phase 1;763;0;0
764;Phase 1;764;0;0
765;Phase 1;765;0;0
