Cycle;meanVel;maxVel;minVel;stdVel;maxAccel;maxDecel;stdAccel;stdDecel;meanAccel;meanDecel;rAccel;rDecel;rStop;stopCnt;meanStopDur;meanGear;gearChg
4;13.58333333;21.27777778;3.333333333;4.270770707;1.444444444;-1.472222222;0.337465599;0.482841507;0.452991453;-0.853298611;0.6;0.246153846;0;0;0;2.755725191;9
4;14.12637829;21.27777778;3.333333333;4.627928879;1.444444444;-1.472222222;0.342046718;0.502732671;0.474537037;-0.714769648;0.553846154;0.315384615;0;0;0;2.816793893;10
4;14.60411366;21.27777778;3.333333333;4.764590407;1.444444444;-1.472222222;0.342046718;0.495949199;0.474537037;-0.671296296;0.553846154;0.276923077;0;0;0;2.832061069;9
4;15.53795589;21.27777778;4.722222222;3.975145667;1.444444444;-1.472222222;0.325372487;0.45336153;0.441498316;-0.554093567;0.507692308;0.292307692;0;0;0;2.954198473;7
4;15.54792197;21.27777778;4.722222222;3.94023649;1.027777778;-1.472222222;0.265476195;0.475155927;0.381355932;-0.601641414;0.453846154;0.338461538;0;0;0;2.977099237;6
4;15.38040712;21.27777778;4.722222222;3.900152938;1.027777778;-1.472222222;0.267104446;0.475155927;0.407103825;-0.601641414;0.469230769;0.338461538;0;0;0;2.977099237;6
4;15.47858355;21.27777778;4.722222222;3.874481194;1.027777778;-1.472222222;0.261136205;0.436945237;0.407986111;-0.498015873;0.492307692;0.323076923;0;0;0;2.977099237;6
4;15.67832909;21.27777778;4.722222222;3.809440207;1.027777778;-1.472222222;0.248237722;0.425534412;0.388888889;-0.450231481;0.453846154;0.369230769;0;0;0;2.977099237;6
4;16.13825276;21.27777778;5;3.208363332;1.027777778;-1.472222222;0.248003565;0.325889553;0.380692168;-0.320138889;0.469230769;0.307692308;0;0;0;3.045801527;4
4;16.2841391;21.27777778;6.972222222;2.950458632;1.472222222;-1.472222222;0.264823835;0.457193294;0.345164609;-0.449763593;0.415384615;0.361538462;0;0;0;3.076335878;3
4;16.26823579;21.27777778;6.972222222;2.993929382;1.611111111;-1.472222222;0.358165606;0.44667101;0.431405896;-0.438888889;0.376923077;0.384615385;0;0;0;3.06870229;4
4;15.6851145;21.27777778;2.972222222;3.867518527;1.611111111;-1.5;0.379693755;0.50488563;0.457671958;-0.552777778;0.323076923;0.461538462;0;0;0;2.984732824;6
4;14.40691264;21.27777778;0;5.509177058;1.611111111;-1.5;0.401851726;0.486148503;0.512254902;-0.547863248;0.261538462;0.5;0.038461538;1;5;2.832061069;6
4;12.88061917;21.25;0;6.442454466;1.611111111;-1.5;0.436759367;0.486148503;0.587777778;-0.547863248;0.192307692;0.5;0.115384615;1;15;2.625954198;5
4;11.31785411;19.44444444;0;6.880496301;1.611111111;-1.5;0.436759367;0.500629554;0.587777778;-0.59454191;0.192307692;0.438461538;0.192307692;1;25;2.404580153;4
5;12.54038743;28.19444444;0;7.282213792;1.861111111;-2.416666667;0.414225393;0.542102616;0.681372549;-0.637077295;0.562913907;0.304635762;0.072847682;2;5.5;2.703947368;12
5;17.05811403;30.61111111;0;8.409085033;1.861111111;-2.416666667;0.394855124;0.543970825;0.615410053;-0.658024691;0.556291391;0.298013245;0.033112583;1;5;3.375;9
5;22.04239766;31.97222222;8.277777778;7.695063668;1.194444444;-1.75;0.306227995;0.396511588;0.499634503;-0.497474748;0.503311258;0.291390728;0;0;0;4.006578947;6
5;25.7688231;34.86111111;10.19444444;6.621145175;1.194444444;-1.194444444;0.281836472;0.290510762;0.464285714;-0.357549858;0.509933775;0.258278146;0;0;0;4.453947368;4
5;29.79312865;35.69444444;21.38888889;3.862518059;0.805555556;-1.194444444;0.181151823;0.251444072;0.352864583;-0.288888889;0.42384106;0.264900662;0;0;0;4.861842105;1
5;32.13249269;36.41666667;25.38888889;2.865759832;0.694444444;-0.805555556;0.148556331;0.185569028;0.286723164;-0.220797721;0.390728477;0.258278146;0;0;0;5;0
5;33.40807749;36.41666667;29.52777778;2.091425866;0.694444444;-0.805555556;0.155426701;0.142051114;0.260995371;-0.191043084;0.317880795;0.324503311;0;0;0;5;0
5;34.06067251;36.41666667;29.52777778;1.821385637;0.694444444;-0.805555556;0.14883898;0.1436655;0.258744856;-0.200113379;0.357615894;0.324503311;0;0;0;5;0
5;34.81268275;36.41666667;33.22222222;0.843338859;0.388888889;-0.805555556;0.065207481;0.147063511;0.198333333;-0.214371981;0.331125828;0.304635762;0;0;0;5;0
5;35.17397661;36.61111111;33.36111111;0.761133648;0.388888889;-0.416666667;0.060013856;0.076461146;0.198888889;-0.190789474;0.331125828;0.251655629;0;0;0;5;0
5;35.07054094;36.61111111;33.36111111;0.705615677;0.416666667;-0.416666667;0.063520896;0.085136638;0.191860465;-0.218253968;0.284768212;0.278145695;0;0;0;5;0
5;33.90478801;36.61111111;23.22222222;3.209071834;0.833333333;-2.305555556;0.156712006;0.481729642;0.258101852;-0.419823232;0.317880795;0.291390728;0;0;0;4.967105263;2
5;32.9566886;36.61111111;23.22222222;3.546627711;0.833333333;-2.305555556;0.165938861;0.468653036;0.305555555;-0.455917874;0.344370861;0.304635762;0;0;0;4.967105263;2
5;32.19060673;36.61111111;23.22222222;3.429365463;0.833333333;-2.305555556;0.174464475;0.452760069;0.336111111;-0.484693877;0.397350993;0.324503311;0;0;0;4.967105263;2
5;30.8934576;36;19.86111111;3.108326575;0.833333333;-3.361111111;0.174984473;0.638006445;0.347465887;-0.600694444;0.377483444;0.42384106;0;0;0;4.953947368;3
5;28.04586988;33.88888889;11.91666667;5.17319729;1.277777778;-3.361111111;0.310798322;0.661076717;0.49512012;-0.702448211;0.490066225;0.390728477;0;0;0;4.723684211;6
5;28.14857456;33.25;11.91666667;4.950278346;1.277777778;-3.361111111;0.323305541;0.629891312;0.452327327;-0.650226757;0.490066225;0.324503311;0;0;0;4.756578947;4
5;28.08315059;33.25;11.91666667;4.915970273;1.277777778;-3.361111111;0.340460372;0.658321478;0.420138889;-0.60474537;0.476821192;0.317880795;0;0;0;4.756578947;4
5;28.5685307;34.72222222;11.91666667;5.323510198;1.277777778;-3.361111111;0.349474453;0.698995832;0.402777778;-0.566287879;0.450331126;0.291390728;0;0;0;4.756578947;4
5;29.75018275;34.72222222;11.91666667;5.309284464;1.277777778;-1.277777778;0.340170654;0.258972249;0.363247863;-0.2578125;0.516556291;0.21192053;0;0;0;4.809210526;2
5;32.3625731;36.16666667;27.30555556;2.562890961;0.416666667;-0.388888889;0.078560757;0.070966797;0.183665008;-0.165915916;0.443708609;0.245033113;0;0;0;5;0
5;33.4431652;36.16666667;29.52777778;1.836567427;0.416666667;-0.416666667;0.093881327;0.078433384;0.202919021;-0.177777778;0.390728477;0.298013245;0;0;0;5;0
5;33.97916667;36.16666667;31.13888889;1.094043163;0.583333333;-0.972222222;0.112547017;0.14913795;0.224137931;-0.220486111;0.38410596;0.317880795;0;0;0;5;0
5;33.8686038;36.16666667;30.94444444;1.285258084;0.583333333;-0.972222222;0.118137227;0.194324582;0.238888889;-0.277233115;0.430463576;0.337748344;0;0;0;5;0
5;33.96345029;36.16666667;30.94444444;1.339323149;0.583333333;-0.972222222;0.114971392;0.218447575;0.265740741;-0.329594017;0.397350993;0.344370861;0;0;0;5;0
5;32.49762427;36.16666667;22.69444444;3.290749181;0.583333333;-1.722222222;0.117044255;0.346663692;0.278292181;-0.475694444;0.357615894;0.370860927;0;0;0;4.921052632;1
